filename, freshapples, freshbanana, freshoranges, rottenapples, rottenbanana, rottenoranges
Screen-Shot-2018-06-12-at-11-26-18-PM_png.rf.1e8d893b76119034afae84962ccef4d9.jpg, 0, 0, 0, 0, 0, 1
rotated_by_75_Screen-Shot-2018-06-07-at-2-16-41-PM_png.rf.1f38c476f6cedfc90882b89286a3c9b0.jpg, 0, 0, 0, 1, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-55-19-PM_png.rf.1fbf740afc7d1fac2103b4853ef3f077.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-07-at-2-33-47-PM_png.rf.1f84fcfd2e8353322493d5ede66a18c9.jpg, 0, 0, 0, 1, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-02-24-PM_png.rf.1f3812e34de8dbb828cf62bb10ca9e5f.jpg, 0, 0, 0, 0, 1, 0
rotated_by_45_Screen-Shot-2018-06-12-at-9-45-22-PM_png.rf.1ed82bffaa408bd588a6d82de61e8838.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-13-at-12-02-11-AM_png.rf.1ebaa860612b114edca2e2b9b78af3c7.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-08-43-PM_png.rf.1e8920fa3c03d6cc0db307ec0d314b30.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-13-at-12-09-25-AM_png.rf.1f49b0b45cc383f217f8dc642b9ef43c.jpg, 0, 0, 1, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-28-09-PM_png.rf.1f43590b8efaed76dcb6236d270e0780.jpg, 0, 0, 0, 0, 1, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-28-08-PM_png.rf.1ec54bd7003600cbb058b143820ad4e3.jpg, 0, 0, 0, 0, 0, 1
vertical_flip_Screen-Shot-2018-06-12-at-11-19-37-PM_png.rf.1f7161595052b382a9d4ecd895696dac.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-12-at-9-10-27-PM_png.rf.1f674989452ee5c6da5787349ee58b1d.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-08-at-5-11-16-PM_png.rf.1f87c1f8598e7135a1a27ec8df53490a.jpg, 1, 0, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-24-29-PM_png.rf.1f9e038bd41aec8cadd287c29cd7a0be.jpg, 0, 0, 0, 0, 0, 1
rotated_by_75_Screen-Shot-2018-06-07-at-2-40-28-PM_png.rf.1f8e51704e113c9157b69168c0a57443.jpg, 0, 0, 0, 1, 0, 0
b7_jpeg.rf.1ffda8a97e7db284cfbe906f56703eb5.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-08-at-5-18-51-PM_png.rf.20195816160dfdb5f40d63549a4de688.jpg, 1, 0, 0, 0, 0, 0
Screen-Shot-2018-06-12-at-9-20-20-PM_png.rf.201899b33e04b7613ed18ea32931db16.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-36-19-PM_png.rf.1fe5134315034f98d1a51260b4b6d3ab.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-12-at-9-10-45-PM_png.rf.1fc3beb239906749016babaf77c651a4.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-12-at-9-55-27-PM_png.rf.2025dc8008633d31f567c74977f1ddc3.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-08-at-5-26-29-PM_png.rf.20464bfb4013026502cf70d6d04b7a34.jpg, 1, 0, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-07-at-2-59-52-PM_png.rf.201a8b6d2a05e19c7226191ef043c108.jpg, 0, 0, 0, 1, 0, 0
rotated_by_15_Screen-Shot-2018-06-13-at-12-14-09-AM_png.rf.20786261a5543dae0dc3854070ca4db9.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-13-at-12-14-18-AM_png.rf.208c69643ef0fa82d9bd53c48b08fb1e.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-8-55-15-PM_png.rf.20a005db5273b3235e791f6eb78951da.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-18-11-PM_png.rf.208b708ffd0c4ce0470f04ac45091b34.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-12-at-10-01-46-PM_png.rf.20c235a45cc1d94070aa7130351eff63.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-22-05-PM_png.rf.20918aa845790bb85edcc64d926949c4.jpg, 0, 0, 0, 0, 0, 1
vertical_flip_Screen-Shot-2018-06-12-at-11-52-55-PM_png.rf.20e263d29a90ef145bd3e26e6e7c4ee9.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-9-01-56-PM_png.rf.21304b46ff811a564bba77a800e3eab6.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-12-at-11-56-55-PM_png.rf.20b2aab798815ca25e8a3814885488ba.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-08-at-5-05-34-PM_png.rf.2093a6429f84ad87a5a88642363d4480.jpg, 1, 0, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-2-39-02-PM_png.rf.203108c66c2b23663c39c2d0046c2814.jpg, 0, 0, 0, 1, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-9-12-57-PM_png.rf.20c1da565553fc6453f18db812304a39.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-07-at-2-37-43-PM_png.rf.21670b020b20f611e1c73bb845262c55.jpg, 0, 0, 0, 1, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-8-58-49-PM_png.rf.20e2e752e69812d0435cef7b900953d5.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-12-at-8-53-47-PM_png.rf.20ee0f6e726cb4428ce2d273c614dc12.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-12-at-9-50-31-PM_png.rf.20a63234a8628af2148fb014171796a8.jpg, 0, 1, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-32-17-PM_png.rf.21ce8492dfdb426ae107c1baa94d4546.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-12-at-9-43-53-PM_png.rf.21b6d405d65ed4a064df74f5f51a8cbd.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-9-09-05-PM_png.rf.21a9255f5a9c052041c66619b1576e2a.jpg, 0, 0, 0, 0, 1, 0
rotated_by_45_Screen-Shot-2018-06-12-at-8-58-01-PM_png.rf.210c78e811ce9b5313cbafc13261a837.jpg, 0, 0, 0, 0, 1, 0
rotated_by_45_Screen-Shot-2018-06-08-at-2-28-42-PM_png.rf.21d941c2646793d7e716fca845a8e7e9.jpg, 0, 0, 0, 1, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-11-36-14-PM_png.rf.212eff83f2ea7364132b3f9bfa4657e4.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-07-at-2-52-00-PM_png.rf.20e4977e5b0570d63e7124c17d773815.jpg, 0, 0, 0, 1, 0, 0
saltandpepper_Screen-Shot-2018-06-08-at-5-05-41-PM_png.rf.21cf01ef3fdf5b5dcb7e8c3e1c608dc0.jpg, 1, 0, 0, 0, 0, 0
translation_Screen-Shot-2018-06-07-at-2-24-02-PM_png.rf.21df6c54f3548b3359927ff369a8c47c.jpg, 0, 0, 0, 1, 0, 0
Screen-Shot-2018-06-13-at-12-01-32-AM_png.rf.21e4024ca5fd7160bd5431ad88cff0d8.jpg, 0, 0, 1, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-08-at-2-38-47-PM_png.rf.21e581823f3b6db1228a14d91f7107c3.jpg, 0, 0, 0, 1, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-4-59-57-PM_png.rf.226ff9cb58a2c714349187bc0428c379.jpg, 1, 0, 0, 0, 0, 0
Screen-Shot-2018-06-08-at-2-47-37-PM_png.rf.223f6545a36b562e403a68ab56516225.jpg, 0, 0, 0, 1, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-11-28-33-PM_png.rf.224c3538e0f3cbe6e046cb14a8d31a4b.jpg, 0, 0, 0, 0, 0, 1
saltandpepper_Screen-Shot-2018-06-12-at-8-58-18-PM_png.rf.2223935994f06457ca5ab59a818b1603.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-12-at-9-16-57-PM_png.rf.22a28ead9f6407ea47d63c3978b12d2e.jpg, 0, 0, 0, 0, 1, 0
Screen-Shot-2018-06-12-at-11-27-07-PM_png.rf.22a2b3259c87933ac803ae3a57e50e6b.jpg, 0, 0, 0, 0, 0, 1
rotated_by_75_Screen-Shot-2018-06-08-at-2-31-16-PM_png.rf.221714dac0f84b0af7d2a2381c62892d.jpg, 0, 0, 0, 1, 0, 0
translation_Screen-Shot-2018-06-12-at-11-38-52-PM_png.rf.2281d1cfad5d058e657fa24ce3a5903b.jpg, 0, 0, 0, 0, 0, 1
rotated_by_75_Screen-Shot-2018-06-08-at-5-34-01-PM_png.rf.2259cc4837a3b9e6bdda0d8b95219e1d.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-8-47-57-PM_png.rf.22fb3062d5906af43d87108237e7822d.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-13-at-12-01-10-AM_png.rf.22f30a0fea8cf926b11cfff025ff286a.jpg, 0, 0, 1, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-21-54-PM_png.rf.23085247420531d4440f94f2207aa93d.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-12-at-8-54-23-PM_png.rf.230c667c513675656e106061ac516470.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-12-at-9-43-39-PM_png.rf.23127db666a2ac16c7a7dc6298e6cdf9.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-38-10-PM_png.rf.235d507be2e232e48f6b4307f5b8ef17.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-9-22-32-PM_png.rf.2360443042e3b078a62b8689c87df2db.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-12-at-9-58-07-PM_png.rf.2350042037bd597f6ce5c7b2a8a9d675.jpg, 0, 1, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-13-at-12-13-44-AM_png.rf.2372d2b70ef1de649af484a9c416ea5c.jpg, 0, 0, 1, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-9-09-43-PM_png.rf.23289b3f3a3e397b59a63f6a059870c9.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-12-at-9-11-35-PM_png.rf.235620078d813972ec917c72eb445832.jpg, 0, 0, 0, 0, 1, 0
rotated_by_15_Screen-Shot-2018-06-08-at-5-28-04-PM_png.rf.2368ee56d36e0ccdccecbeea8168b21a.jpg, 1, 0, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-9-53-41-PM_png.rf.2374df895ebc3e3280aaba83831b506b.jpg, 0, 1, 0, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-5-26-19-PM_png.rf.2341ba1adb743283c857ca1478e5d400.jpg, 1, 0, 0, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-13-at-12-04-34-AM_png.rf.2369b8ac6e153107705953baa6ba2cab.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-52-26-PM_png.rf.23b0a72020c503c04f3b620085a1b8da.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-52-03-PM_png.rf.2370f0f85e5fda3ff32bdd7c3f828ba3.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-13-at-12-20-15-AM_png.rf.242a4242314ce1dfac88f6d8572f86cf.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-08-at-2-47-49-PM_png.rf.23ac44fa2c4b48ee84ce24016f985edb.jpg, 0, 0, 0, 1, 0, 0
saltandpepper_Screen-Shot-2018-06-13-at-12-18-52-AM_png.rf.23ea226dbe2720a974b40d4c81bb68ad.jpg, 0, 0, 1, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-5-04-24-PM_png.rf.23f9503f1ff4a39542d0cb844c97913c.jpg, 1, 0, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-21-10-PM_png.rf.2431cf4a06a6e3a82188bce4f7090526.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-12-at-9-39-53-PM_png.rf.23991b26ead6412a61055ddd60562495.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-55-48-PM_png.rf.23e39cc3ec968c1e4bbf4648d7bbb375.jpg, 0, 0, 1, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-5-06-28-PM_png.rf.23c4a73db6070f17c3f02bdb9be4d18a.jpg, 1, 0, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-11-50-28-PM_png.rf.24bd85d773aa9e11272e5ecc0cb2bd5e.jpg, 0, 0, 1, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-12-at-8-57-22-PM_png.rf.23ca2353cac1938c1d8ba9675be67cd1.jpg, 0, 0, 0, 0, 1, 0
rotated_by_45_Screen-Shot-2018-06-12-at-11-36-24-PM_png.rf.24eed21854a4c61635db02fddf6d9d42.jpg, 0, 0, 0, 0, 0, 1
Screen-Shot-2018-06-13-at-12-06-52-AM_png.rf.2391a6a82cf11b3e2b5758876c16bf29.jpg, 0, 0, 1, 0, 0, 0
Screen-Shot-2018-06-07-at-2-22-00-PM_png.rf.25342612410c4c4261855cefedf1d320.jpg, 0, 0, 0, 1, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-54-20-PM_png.rf.24309a5909e7feac4c0b43fbde54bedd.jpg, 0, 0, 1, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-08-at-5-26-29-PM_png.rf.24a8802d3f442db0e99f1170c11c6901.jpg, 1, 0, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-9-05-32-PM_png.rf.24770a60896a901ccf1ffb64dc5a5ca0.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-19-56-PM_png.rf.253ac5d856958b3daca5cda776cc2823.jpg, 0, 0, 0, 0, 0, 1
saltandpepper_Screen-Shot-2018-06-13-at-12-10-57-AM_png.rf.2434668f96cb139f185acba09c21aa14.jpg, 0, 0, 1, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-12-at-8-47-28-PM_png.rf.24c6e1db1cf88994b9fe9d9b535e11ba.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-07-at-3-06-06-PM_png.rf.25159b8354e1411ee950ccaa01e5cae7.jpg, 0, 0, 0, 1, 0, 0
rotated_by_60_Screen-Shot-2018-06-12-at-11-59-11-PM_png.rf.21c191547ae254b2527785b023fc36c8.jpg, 0, 0, 1, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-29-36-PM_png.rf.253d3ff449056f7e138ad57e56da2ee6.jpg, 0, 0, 0, 0, 0, 1
translation_Screen-Shot-2018-06-12-at-8-58-01-PM_png.rf.254dc4bc877727d040f8ed04c23e8c8b.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-13-at-12-02-05-AM_png.rf.2410a677c1812bcbec7212d8aa1c618b.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-37-25-PM_png.rf.259eb10e0941cd026db4c9f8ecad54b7.jpg, 0, 0, 0, 0, 0, 1
rotated_by_75_Screen-Shot-2018-06-12-at-11-37-00-PM_png.rf.25818da8b1cb2fc2f3d66f4c21e36296.jpg, 0, 0, 0, 0, 0, 1
translation_Screen-Shot-2018-06-12-at-11-29-14-PM_png.rf.26000fe0da4b67e198e87ca7984b12d8.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-12-at-11-54-55-PM_png.rf.25d67073311ee8540e36d72ba5fd4f39.jpg, 0, 0, 1, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-25-11-PM_png.rf.269344fada622cfef62f9aeac1d57c2b.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-12-at-11-50-47-PM_png.rf.26a59f11b8d86558a88801d46c666a71.jpg, 0, 0, 1, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-8-55-53-PM_png.rf.26175907ab8327015a756ec6b68fcf69.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-12-at-8-58-13-PM_png.rf.266f5b264fcf1a6180a97df4bf8a3def.jpg, 0, 0, 0, 0, 1, 0
rotated_by_60_Screen-Shot-2018-06-08-at-5-25-54-PM_png.rf.25f7477b6284a60d9ee89fa571bbd22d.jpg, 1, 0, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-42-38-PM_png.rf.25bce97c585b07db8c2d6643103eb811.jpg, 0, 0, 0, 0, 0, 1
vertical_flip_Screen-Shot-2018-06-12-at-9-20-14-PM_png.rf.2670dc06c4fa0e964b7d0ecd3d280465.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-54-18-PM_png.rf.26eed78d898a6572c0294991fada12c9.jpg, 0, 1, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-12-at-11-28-50-PM_png.rf.2710ad58944b76ecc6fbcbeaf3aabd04.jpg, 0, 0, 0, 0, 0, 1
rotated_by_30_Screen-Shot-2018-06-08-at-5-26-13-PM_png.rf.26dffca4ee10783f75d8b86fa7b6be4b.jpg, 1, 0, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-41-57-PM_png.rf.270d646d3b29d42a7ff5a62e08949aaa.jpg, 0, 1, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-8-59-57-PM_png.rf.275d4a0c43ebea0d6d2f5c1c9e639d98.jpg, 0, 0, 0, 0, 1, 0
rotated_by_45_Screen-Shot-2018-06-12-at-9-11-23-PM_png.rf.276096a94a698b1c125a7d8529955974.jpg, 0, 0, 0, 0, 1, 0
Screen-Shot-2018-06-08-at-5-07-18-PM_png.rf.26c8ef9abe6d27004617bf6c08ca09d6.jpg, 1, 0, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-08-at-5-03-17-PM_png.rf.273ca03c7ac95f9a64b5b82aa1bc1be6.jpg, 1, 0, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-9-25-09-PM_png.rf.27932b9bf2462cae3d27e9bac9ffa9a6.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-08-at-5-06-54-PM_png.rf.27062f1af8332ea1dfb705c4235db40b.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-11-20-13-PM_png.rf.27a5706be47498f5ddc10257603c21bf.jpg, 0, 0, 0, 0, 0, 1
Screen-Shot-2018-06-13-at-12-04-34-AM_png.rf.27a58d849f4cbaf62a726825194af822.jpg, 0, 0, 1, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-27-12-PM_png.rf.2751384b83d07a3caa70f1b29dae4c1f.jpg, 0, 0, 0, 0, 0, 1
rotated_by_60_Screen-Shot-2018-06-12-at-10-06-33-PM_png.rf.276170e97a3fb22a16d2046679b164b8.jpg, 0, 1, 0, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-9-00-22-PM_png.rf.283a117d71c74286be2e20f974d6d7c0.jpg, 0, 0, 0, 0, 1, 0
rotated_by_75_Screen-Shot-2018-06-12-at-9-42-35-PM_png.rf.2712dae9ab3e93d4d2b322276ea38826.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-07-at-3-03-12-PM_png.rf.284762b7559497e8efbfb118ae86bc86.jpg, 0, 0, 0, 1, 0, 0
Screen-Shot-2018-06-12-at-9-58-07-PM_png.rf.2851fbfedab56a381c84bd9bc57b3cae.jpg, 0, 1, 0, 0, 0, 0
rotated_by_60_Screen-Shot-2018-06-12-at-8-54-43-PM_png.rf.28778dc18d7680d9d7beedfe98f7ab50.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-12-at-11-54-55-PM_png.rf.2876ae3c17b2baacbb1ebc261379f252.jpg, 0, 0, 1, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-11-31-17-PM_png.rf.27f1e7fd7a1e15e8182beeb42c97ab50.jpg, 0, 0, 0, 0, 0, 1
rotated_by_75_Screen-Shot-2018-06-12-at-9-07-31-PM_png.rf.27ae90cf862b6b170bc0ad98d4de04fc.jpg, 0, 0, 0, 0, 1, 0
Screen-Shot-2018-06-12-at-8-55-08-PM_png.rf.27ddbe207fc6dff6b60a655f346c7532.jpg, 0, 0, 0, 0, 1, 0
rotated_by_15_Screen-Shot-2018-06-07-at-2-46-43-PM_png.rf.280caaa72a4cff21e228646464970966.jpg, 0, 0, 0, 1, 0, 0
rotated_by_15_Screen-Shot-2018-06-13-at-12-16-16-AM_png.rf.286189a5ed03d17d8d0f42081d85850d.jpg, 0, 0, 1, 0, 0, 0
rotated_by_45_Screen-Shot-2018-06-08-at-5-00-12-PM_png.rf.2872af1da53c12187a2f3bf6498ba72b.jpg, 1, 0, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-08-at-5-00-26-PM_png.rf.28063202bd910cc2df6cf3ed8b420e3a.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-8-53-42-PM_png.rf.2892d54fa08ac83870e3d444d4a76bf0.jpg, 0, 0, 0, 0, 1, 0
jen-theodore-Nd22Byt2ITA-unsplash_jpg.rf.27dc511c79e1f389d8f8e306b4ed3326.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-08-at-5-09-54-PM_png.rf.28085dbf613bd1f18f37a6a0ff6fac13.jpg, 1, 0, 0, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-12-at-10-06-12-PM_png.rf.760e96fbe9d08b89a695dfe337165912.jpg, 0, 1, 0, 0, 0, 0
Screen-Shot-2018-06-12-at-11-27-46-PM_png.rf.758fe411b123631017a18849ece26fc2.jpg, 0, 0, 0, 0, 0, 1
Screen-Shot-2018-06-08-at-2-41-39-PM_png.rf.763765c0b912b0d763886b3f87b2035f.jpg, 0, 0, 0, 1, 0, 0
rotated_by_45_Screen-Shot-2018-06-07-at-3-01-09-PM_png.rf.757a0937a1194d4ce5909400c98fbe4d.jpg, 0, 0, 0, 1, 0, 0
translation_Screen-Shot-2018-06-12-at-9-10-10-PM_png.rf.76953e6bd11c6548c8127a5a253d1fe4.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-12-at-11-52-12-PM_png.rf.763a3207db2b0c2adab51fa77db025c5.jpg, 0, 0, 1, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-44-19-PM_png.rf.76b936f04afa4347e29538d8477a3101.jpg, 0, 1, 0, 0, 0, 0
vertical_flip_Screen-Shot-2018-06-13-at-12-06-01-AM_png.rf.76423c17003dbdc3302bb854899b66d9.jpg, 0, 0, 1, 0, 0, 0
rotated_by_75_Screen-Shot-2018-06-08-at-5-19-15-PM_png.rf.756db98b4d299ce0bf66da5ce2964b78.jpg, 1, 0, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-52-45-PM_png.rf.7688436c7a5036d3e84ad0eaccb0f6df.jpg, 0, 1, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-19-17-PM_png.rf.7678f7263f3c464e16eee186222a812e.jpg, 0, 0, 0, 0, 1, 0
saltandpepper_Screen-Shot-2018-06-12-at-9-55-27-PM_png.rf.76615489c48e4878d388d564ed67f959.jpg, 0, 1, 0, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-08-at-5-26-52-PM_png.rf.7678fde620803304a08a26ac0ce9f768.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-25-46-PM_png.rf.75a253b16730af3d7abfe85b8a40e7aa.jpg, 0, 0, 0, 0, 1, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-23-13-PM_png.rf.7631774741f9b94c1cf90873d52f3c09.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-12-at-10-06-24-PM_png.rf.769fc8195c4e48af62999c0a29dbfd12.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-9-00-17-PM_png.rf.76b5e7ab9385b1d08831f0ccf0af1fd7.jpg, 0, 0, 0, 0, 1, 0
rotated_by_75_Screen-Shot-2018-06-08-at-5-28-59-PM_png.rf.75c098a1ceec1161ec21a9fa7ed19a39.jpg, 1, 0, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-12-at-11-41-08-PM_png.rf.76d0e1f9a328cf85624fe3905c998820.jpg, 0, 0, 0, 0, 0, 1
rotated_by_15_Screen-Shot-2018-06-12-at-11-26-44-PM_png.rf.75e63f8afb5cd8a6c94bf8847d0d0919.jpg, 0, 0, 0, 0, 0, 1
translation_Screen-Shot-2018-06-12-at-8-50-54-PM_png.rf.76d1ff7e784289cc0d0faf789739a954.jpg, 0, 0, 0, 0, 1, 0
Screen-Shot-2018-06-12-at-8-57-54-PM_png.rf.75c11880ddaa8681f2efa423f31eea23.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-07-at-3-04-41-PM_png.rf.76dc6b19e5ca9705ae6cc78693e9d7e2.jpg, 0, 0, 0, 1, 0, 0
Screen-Shot-2018-06-08-at-5-26-24-PM_png.rf.76bcf6e8e70d0f906ff9df34f4ab8d1f.jpg, 1, 0, 0, 0, 0, 0
rotated_by_15_Screen-Shot-2018-06-12-at-9-09-43-PM_png.rf.76da4ba210aca3a86b745e1362bde107.jpg, 0, 0, 0, 0, 1, 0
vertical_flip_Screen-Shot-2018-06-12-at-9-03-17-PM_png.rf.76f69001f1ce6f4beae55540cf192a0d.jpg, 0, 0, 0, 0, 1, 0
translation_Screen-Shot-2018-06-12-at-11-50-14-PM_png.rf.76df44c7e85c4ef2056ce866e39f24e7.jpg, 0, 0, 1, 0, 0, 0
saltandpepper_Screen-Shot-2018-06-12-at-10-08-01-PM_png.rf.76f360849bccd1443190e07b7a5ba88e.jpg, 0, 1, 0, 0, 0, 0
rotated_by_30_Screen-Shot-2018-06-13-at-12-06-59-AM_png.rf.76e1acdbb5eed0f61f883f303dc39dae.jpg, 0, 0, 1, 0, 0, 0
translation_Screen-Shot-2018-06-12-at-11-41-17-PM_png.rf.76fe63ccdb32847b28a4b0afdc396ae7.jpg, 0, 0, 0, 0, 0, 1
